episode,score,total_reward,epsilon
579.0,3.0,18.699999999999996,0.31437851928406335
580.0,1.0,-0.7999999999999989,0.3137497622454952
581.0,0.0,-10.9,0.31312226272100424
582.0,4.0,28.299999999999983,0.3124960181955622
583.0,1.0,-0.1999999999999993,0.3118710261591711
584.0,2.0,9.3,0.31124728410685276
585.0,2.0,8.800000000000004,0.31062478953863903
586.0,0.0,-10.4,0.31000353995956176
587.0,1.0,-0.7999999999999989,0.30938353287964265
588.0,3.0,18.799999999999997,0.30876476581388335
589.0,2.0,7.6999999999999815,0.3081472362822556
590.0,2.0,8.899999999999991,0.3075309418096911
591.0,1.0,-0.3000000000000007,0.3069158799260717
592.0,2.0,8.999999999999996,0.3063020481662196
593.0,1.0,-1.1999999999999975,0.30568944406988713
594.0,1.0,-1.1999999999999975,0.30507806518174735
595.0,2.0,9.600000000000001,0.3044679090513839
596.0,3.0,18.7,0.3038589732332811
597.0,5.0,37.999999999999986,0.3032512552868145
598.0,8.0,66.70000000000002,0.30264475277624087
599.0,2.0,8.399999999999991,0.30203946327068837
600.0,4.0,27.799999999999983,0.301435384344147
601.0,4.0,28.79999999999999,0.3008325135754587
602.0,1.0,-1.0999999999999979,0.3002308485483078
603.0,1.0,-0.5,0.2996303868512112
604.0,8.0,67.90000000000002,0.29903112607750876
605.0,6.0,46.79999999999996,0.29843306382535373
606.0,3.0,18.099999999999987,0.29783619769770303
607.0,7.0,58.5,0.2972405253023076
608.0,6.0,45.799999999999955,0.296646044251703
609.0,4.0,29.199999999999996,0.2960527521631996
610.0,0.0,-10.5,0.29546064665887317
611.0,1.0,-0.6999999999999993,0.29486972536555545
612.0,3.0,18.89999999999999,0.29427998591482435
613.0,7.0,57.7,0.2936914259429947
614.0,2.0,8.399999999999991,0.2931040430911087
615.0,0.0,-10.3,0.2925178350049265
616.0,3.0,18.299999999999994,0.29193279933491667
617.0,1.0,-1.1999999999999975,0.2913489337362468
618.0,4.0,27.69999999999999,0.2907662358687743
619.0,1.0,-0.1999999999999993,0.2901847033970368
620.0,2.0,9.399999999999999,0.2896043339902427
621.0,0.0,-10.4,0.2890251253222622
622.0,1.0,-0.9999999999999982,0.2884470750716177
623.0,2.0,8.199999999999996,0.2878701809214745
624.0,5.0,36.69999999999997,0.28729444055963155
625.0,4.0,27.79999999999999,0.28671985167851227
626.0,1.0,-0.9999999999999982,0.2861464119751552
627.0,1.0,-0.6999999999999993,0.2855741191512049
628.0,1.0,-0.1999999999999993,0.2850029709129025
629.0,4.0,29.6,0.2844329649710767
630.0,0.0,-10.5,0.2838640990411345
631.0,2.0,8.800000000000004,0.28329637084305226
632.0,2.0,8.900000000000002,0.2827297781013662
633.0,5.0,36.39999999999997,0.28216431854516344
634.0,1.0,-0.6999999999999993,0.2815999899080731
635.0,1.0,-0.29999999999999893,0.281036789928257
636.0,1.0,-0.40000000000000036,0.2804747163484005
637.0,2.0,8.499999999999993,0.2799137669157037
638.0,3.0,19.699999999999996,0.2793539393818723
639.0,4.0,27.399999999999977,0.2787952315031086
640.0,4.0,28.499999999999986,0.27823764104010235
641.0,4.0,28.599999999999987,0.27768116575802215
642.0,6.0,47.49999999999998,0.2771258034265061
643.0,2.0,9.199999999999992,0.2765715518196531
644.0,3.0,18.999999999999996,0.2760184087160138
645.0,8.0,67.0,0.27546637189858175
646.0,5.0,36.99999999999997,0.2749154391547846
647.0,2.0,9.3,0.27436560827647505
648.0,2.0,8.399999999999988,0.2738168770599221
649.0,4.0,28.49999999999998,0.2732692433058022
650.0,4.0,27.19999999999998,0.2727227048191906
651.0,0.0,-10.3,0.27217725940955223
652.0,3.0,18.799999999999997,0.2716329048907331
653.0,3.0,18.49999999999999,0.2710896390809516
654.0,5.0,38.09999999999997,0.2705474598027897
655.0,1.0,-0.40000000000000036,0.27000636488318414
656.0,10.0,85.60000000000005,0.26946635215341774
657.0,4.0,27.399999999999984,0.2689274194491109
658.0,3.0,18.399999999999995,0.2683895646102127
659.0,0.0,-10.3,0.2678527854809923
660.0,3.0,19.099999999999994,0.2673170799100303
661.0,6.0,46.999999999999964,0.2667824457502102
662.0,1.0,-0.5999999999999996,0.2662488808587098
663.0,1.0,-0.29999999999999893,0.26571638309699236
664.0,2.0,9.29999999999999,0.26518495033079836
665.0,3.0,18.19999999999998,0.2646545804301368
666.0,5.0,38.19999999999999,0.26412527126927654
667.0,4.0,28.599999999999994,0.26359702072673796
668.0,1.0,-1.0,0.2630698266852845
669.0,1.0,-1.0999999999999979,0.26254368703191394
670.0,0.0,-11.2,0.2620185996578501
671.0,2.0,9.099999999999994,0.2614945624585344
672.0,4.0,29.099999999999994,0.26097157333361737
673.0,4.0,27.899999999999984,0.2604496301869501
674.0,6.0,45.09999999999995,0.2599287309265762
675.0,3.0,19.29999999999999,0.259408873464723
676.0,0.0,-10.4,0.25889005571779355
677.0,3.0,17.899999999999988,0.25837227560635795
678.0,2.0,9.200000000000003,0.25785553105514525
679.0,4.0,28.099999999999973,0.25733981999303496
680.0,2.0,8.500000000000004,0.2568251403530489
681.0,2.0,8.600000000000001,0.2563114900723428
682.0,2.0,8.699999999999992,0.25579886709219807
683.0,2.0,8.899999999999991,0.25528726935801366
684.0,1.0,-0.9999999999999982,0.25477669481929766
685.0,2.0,7.399999999999977,0.25426714142965906
686.0,7.0,56.79999999999997,0.25375860714679976
687.0,6.0,47.49999999999997,0.25325108993250617
688.0,2.0,9.399999999999999,0.25274458775264114
689.0,2.0,9.700000000000003,0.25223909857713583
690.0,3.0,18.099999999999987,0.25173462037998157
691.0,2.0,8.099999999999994,0.2512311511392216
692.0,6.0,47.39999999999998,0.25072868883694316
693.0,7.0,56.59999999999998,0.2502272314592693
694.0,0.0,-10.7,0.24972677699635074
695.0,5.0,37.999999999999986,0.24922732344235804
696.0,2.0,7.500000000000007,0.24872886879547332
697.0,1.0,-0.3000000000000007,0.24823141105788238
698.0,5.0,38.19999999999999,0.2477349482357666
699.0,3.0,18.59999999999999,0.24723947833929508
700.0,3.0,18.9,0.2467449993826165
701.0,2.0,8.499999999999993,0.24625150938385126
702.0,4.0,28.89999999999999,0.24575900636508355
703.0,3.0,18.499999999999996,0.24526748835235337
704.0,2.0,9.7,0.24477695337564867
705.0,3.0,19.1,0.24428739946889738
706.0,3.0,18.499999999999986,0.24379882466995959
707.0,2.0,9.700000000000003,0.24331122702061966
708.0,5.0,37.09999999999997,0.24282460456657842
709.0,0.0,-10.4,0.24233895535744526
710.0,4.0,26.599999999999973,0.24185427744673038
711.0,0.0,-10.6,0.24137056889183692
712.0,2.0,8.699999999999989,0.24088782775405324
713.0,1.0,-0.3000000000000007,0.24040605209854513
714.0,3.0,18.799999999999997,0.23992523999434803
715.0,9.0,76.60000000000005,0.23944538951435934
716.0,4.0,26.899999999999984,0.23896649873533063
717.0,2.0,7.999999999999993,0.23848856573785998
718.0,0.0,-10.5,0.23801158860638427
719.0,1.0,-0.5,0.2375355654291715
720.0,4.0,28.199999999999996,0.23706049429831316
721.0,3.0,18.69999999999999,0.23658637330971655
722.0,2.0,8.399999999999991,0.23611320056309712
723.0,1.0,-0.6999999999999993,0.2356409741619709
724.0,4.0,29.099999999999994,0.23516969221364697
725.0,6.0,46.29999999999996,0.2346993528292197
726.0,1.0,-0.8999999999999986,0.23422995412356126
727.0,0.0,-10.6,0.23376149421531414
728.0,6.0,46.99999999999997,0.2332939712268835
729.0,5.0,37.99999999999998,0.23282738328442973
730.0,6.0,46.19999999999997,0.23236172851786085
731.0,0.0,-10.5,0.23189700506082514
732.0,6.0,47.89999999999998,0.2314332110507035
733.0,5.0,38.699999999999996,0.23097034462860208
734.0,2.0,8.899999999999999,0.23050840393934488
735.0,2.0,8.499999999999986,0.2300473871314662
736.0,6.0,47.099999999999966,0.22958729235720327
737.0,3.0,19.599999999999994,0.22912811777248887
738.0,1.0,-0.3000000000000007,0.22866986153694388
739.0,2.0,8.899999999999999,0.22821252181387
740.0,7.0,57.30000000000001,0.22775609677024225
741.0,8.0,66.7,0.22730058457670177
742.0,2.0,9.100000000000001,0.22684598340754836
743.0,2.0,9.5,0.22639229144073325
744.0,2.0,8.5,0.22593950685785177
745.0,5.0,38.69999999999998,0.22548762784413606
746.0,1.0,-0.40000000000000036,0.2250366525884478
747.0,3.0,18.799999999999983,0.2245865792832709
748.0,3.0,18.899999999999988,0.22413740612470434
749.0,3.0,17.69999999999999,0.22368913131245494
750.0,4.0,26.899999999999977,0.22324175304983002
751.0,0.0,-10.2,0.22279526954373036
752.0,5.0,37.899999999999984,0.2223496790046429
753.0,1.0,-0.40000000000000036,0.2219049796466336
754.0,0.0,-10.5,0.22146116968734034
755.0,2.0,8.799999999999997,0.22101824734796566
756.0,3.0,18.69999999999999,0.22057621085326973
757.0,3.0,18.999999999999993,0.2201350584315632
758.0,5.0,37.699999999999974,0.21969478831470007
759.0,4.0,28.599999999999994,0.21925539873807068
760.0,5.0,36.69999999999996,0.21881688794059453
761.0,4.0,27.699999999999974,0.21837925416471335
762.0,3.0,19.099999999999994,0.21794249565638393
763.0,4.0,28.19999999999998,0.21750661066507115
764.0,3.0,19.4,0.21707159744374102
765.0,2.0,8.099999999999994,0.21663745424885353
766.0,5.0,38.09999999999997,0.21620417934035582
767.0,4.0,28.499999999999993,0.2157717709816751
768.0,5.0,38.59999999999999,0.21534022743971176
769.0,7.0,55.19999999999996,0.21490954698483233
770.0,7.0,54.89999999999996,0.21447972789086267
771.0,2.0,8.800000000000004,0.21405076843508095
772.0,3.0,18.799999999999997,0.21362266689821077
773.0,9.0,77.00000000000004,0.21319542156441434
774.0,5.0,37.59999999999997,0.21276903072128553
775.0,0.0,-10.5,0.21234349265984295
776.0,6.0,48.199999999999974,0.21191880567452326
777.0,6.0,48.29999999999999,0.21149496806317422
778.0,0.0,-10.3,0.21107197812704787
779.0,1.0,-0.5,0.21064983417079378
780.0,4.0,29.299999999999997,0.21022853450245219
781.0,4.0,28.499999999999993,0.2098080774334473
782.0,3.0,18.799999999999997,0.20938846127858038
783.0,4.0,27.79999999999999,0.20896968435602323
784.0,0.0,-10.4,0.2085517449873112
785.0,1.0,-0.40000000000000036,0.20813464149733657
786.0,4.0,27.999999999999986,0.2077183722143419
787.0,6.0,47.69999999999997,0.2073029354699132
788.0,3.0,18.399999999999984,0.20688832959897338
789.0,5.0,38.59999999999999,0.20647455293977543
790.0,5.0,36.799999999999976,0.20606160383389588
791.0,7.0,55.99999999999997,0.2056494806262281
792.0,3.0,18.999999999999993,0.20523818166497565
793.0,5.0,37.19999999999997,0.2048277053016457
794.0,1.0,-0.4999999999999982,0.20441804989104242
795.0,2.0,8.899999999999991,0.20400921379126033
796.0,6.0,47.19999999999997,0.20360119536367782
797.0,4.0,27.999999999999986,0.20319399297295046
798.0,6.0,47.699999999999974,0.20278760498700457
799.0,1.0,-0.5999999999999979,0.20238202977703057
800.0,1.0,-0.4999999999999982,0.2019772657174765
801.0,7.0,56.99999999999997,0.20157331118604155
802.0,7.0,55.79999999999998,0.20117016456366946
803.0,3.0,19.299999999999997,0.20076782423454212
804.0,4.0,28.59999999999998,0.20036628858607303
805.0,5.0,36.99999999999998,0.19996555600890087
806.0,7.0,56.19999999999996,0.19956562489688306
807.0,11.0,93.90000000000012,0.1991664936470893
808.0,4.0,28.09999999999998,0.1987681606597951
809.0,4.0,26.99999999999997,0.19837062433847552
810.0,8.0,66.60000000000001,0.19797388308979857
811.0,2.0,8.399999999999991,0.19757793532361898
812.0,4.0,27.799999999999983,0.19718277945297175
813.0,7.0,56.29999999999998,0.1967884138940658
814.0,14.0,122.20000000000013,0.19639483706627767
815.0,7.0,58.09999999999998,0.1960020473921451
816.0,8.0,67.7,0.1956100432973608
817.0,4.0,27.799999999999976,0.19521882321076608
818.0,0.0,-10.3,0.19482838556434456
819.0,2.0,9.399999999999999,0.1944387287932159
820.0,3.0,18.89999999999999,0.19404985133562946
821.0,13.0,116.60000000000005,0.1936617516329582
822.0,1.0,-0.3000000000000007,0.19327442812969228
823.0,0.0,-10.3,0.1928878792734329
824.0,2.0,8.899999999999999,0.19250210351488603
825.0,5.0,38.49999999999999,0.19211709930785625
826.0,7.0,58.19999999999999,0.19173286510924054
827.0,1.0,-0.5,0.19134939937902207
828.0,1.0,-0.1999999999999993,0.19096670058026402
829.0,0.0,-11.6,0.1905847671791035
830.0,3.0,18.79999999999999,0.1902035976447453
831.0,4.0,27.89999999999999,0.1898231904494558
832.0,9.0,75.60000000000005,0.1894435440685569
833.0,5.0,37.99999999999997,0.1890646569804198
834.0,5.0,38.399999999999984,0.18868652766645896
835.0,4.0,28.29999999999999,0.18830915461112605
836.0,5.0,37.699999999999974,0.1879325363019038
837.0,1.0,-0.9999999999999964,0.18755667122929998
838.0,2.0,8.899999999999999,0.18718155788684138
839.0,3.0,17.999999999999986,0.1868071947710677
840.0,9.0,75.30000000000001,0.18643358038152555
841.0,6.0,48.09999999999999,0.1860607132207625
842.0,1.0,-0.29999999999999893,0.18568859179432098
843.0,0.0,-10.3,0.18531721461073233
844.0,4.0,27.69999999999998,0.18494658018151086
845.0,2.0,9.299999999999997,0.18457668702114785
846.0,0.0,-10.3,0.18420753364710554
847.0,8.0,67.0,0.18383911857981133
848.0,2.0,9.200000000000003,0.1834714403426517
849.0,9.0,76.00000000000001,0.1831044974619664
850.0,9.0,76.30000000000004,0.18273828846704246
851.0,7.0,55.099999999999966,0.18237281189010837
852.0,7.0,56.70000000000002,0.18200806626632815
853.0,1.0,-1.2999999999999972,0.1816440501337955
854.0,1.0,-0.1999999999999993,0.18128076203352791
855.0,3.0,19.4,0.18091820050946086
856.0,7.0,58.599999999999994,0.18055636410844195
857.0,6.0,47.39999999999997,0.18019525138022507
858.0,2.0,9.7,0.17983486087746461
859.0,3.0,17.699999999999992,0.17947519115570967
860.0,4.0,27.59999999999998,0.17911624077339824
861.0,3.0,18.499999999999993,0.17875800829185146
862.0,1.0,-0.3000000000000007,0.17840049227526775
863.0,1.0,-0.5999999999999996,0.1780436912907172
864.0,2.0,8.600000000000005,0.17768760390813576
865.0,5.0,37.89999999999998,0.17733222870031948
866.0,3.0,19.5,0.17697756424291883
867.0,4.0,28.09999999999998,0.17662360911443298
868.0,6.0,47.79999999999998,0.17627036189620413
869.0,2.0,8.699999999999996,0.17591782117241173
870.0,2.0,9.7,0.17556598553006691
871.0,5.0,35.999999999999964,0.1752148535590068
872.0,6.0,47.69999999999998,0.17486442385188877
873.0,8.0,67.0,0.17451469500418498
874.0,2.0,8.899999999999999,0.17416566561417662
875.0,5.0,38.79999999999999,0.17381733428294827
876.0,3.0,18.79999999999999,0.17346969961438236
877.0,9.0,75.50000000000003,0.1731227602151536
878.0,4.0,29.099999999999994,0.1727765146947233
879.0,1.0,-0.8999999999999986,0.17243096166533387
880.0,6.0,46.39999999999996,0.1720860997420032
881.0,6.0,47.89999999999998,0.17174192754251918
882.0,1.0,-0.1999999999999993,0.17139844368743415
883.0,0.0,-10.3,0.17105564680005927
884.0,3.0,19.099999999999994,0.17071353550645915
885.0,3.0,18.599999999999987,0.17037210843544623
886.0,7.0,55.900000000000006,0.17003136421857534
887.0,2.0,9.000000000000004,0.1696913014901382
888.0,9.0,76.50000000000003,0.16935191888715792
889.0,4.0,28.19999999999998,0.1690132150493836
890.0,6.0,47.89999999999998,0.16867518861928482
891.0,1.0,-0.40000000000000036,0.16833783824204626
892.0,3.0,17.999999999999982,0.16800116256556216
893.0,7.0,56.699999999999974,0.16766516024043104
894.0,2.0,8.900000000000002,0.16732982991995018
895.0,4.0,27.69999999999999,0.1669951702601103
896.0,5.0,35.899999999999956,0.16666117991959006
897.0,5.0,38.59999999999999,0.16632785755975088
898.0,6.0,47.199999999999974,0.16599520184463137
899.0,6.0,47.799999999999976,0.16566321144094212
900.0,7.0,58.10000000000002,0.16533188501806023
901.0,9.0,73.40000000000009,0.1650012212480241
902.0,2.0,8.299999999999997,0.16467121880552807
903.0,2.0,9.3,0.164341876367917
904.0,4.0,27.49999999999998,0.16401319261518116
905.0,2.0,9.000000000000004,0.1636851662299508
906.0,2.0,9.600000000000001,0.1633577958974909
907.0,2.0,8.500000000000004,0.1630310803056959
908.0,8.0,68.1,0.1627050181450845
909.0,7.0,57.5,0.16237960810879434
910.0,7.0,56.099999999999994,0.16205484889257676
911.0,5.0,37.39999999999997,0.1617307391947916
912.0,3.0,18.29999999999999,0.16140727771640204
913.0,3.0,18.49999999999999,0.16108446316096922
914.0,1.0,-0.4999999999999982,0.16076229423464727
915.0,9.0,75.30000000000001,0.16044076964617798
916.0,2.0,8.199999999999996,0.16011988810688563
917.0,10.0,85.80000000000001,0.15979964833067187
918.0,1.0,-0.4999999999999982,0.15948004903401053
919.0,1.0,-0.40000000000000036,0.1591610889359425
920.0,1.0,-0.5999999999999979,0.1588427667580706
921.0,3.0,19.299999999999997,0.15852508122455447
922.0,9.0,76.80000000000004,0.15820803106210535
923.0,0.0,-10.4,0.15789161499998114
924.0,1.0,-0.29999999999999893,0.1575758317699812
925.0,3.0,18.59999999999999,0.15726068010644123
926.0,4.0,27.79999999999999,0.15694615874622836
927.0,6.0,48.19999999999999,0.1566322664287359
928.0,7.0,55.999999999999986,0.15631900189587844
929.0,5.0,36.89999999999996,0.1560063638920867
930.0,8.0,64.80000000000004,0.15569435116430252
931.0,1.0,-0.5,0.15538296246197392
932.0,4.0,27.89999999999999,0.15507219653704996
933.0,1.0,-0.40000000000000036,0.15476205214397584
934.0,2.0,9.100000000000001,0.1544525280396879
935.0,10.0,85.20000000000007,0.1541436229836085
936.0,1.0,-0.1999999999999993,0.1538353357376413
937.0,2.0,8.99999999999999,0.15352766506616602
938.0,7.0,57.39999999999999,0.15322060973603369
939.0,4.0,27.899999999999984,0.15291416851656162
940.0,4.0,28.69999999999999,0.15260834017952848
941.0,2.0,9.600000000000001,0.15230312349916944
942.0,5.0,37.49999999999997,0.1519985172521711
943.0,8.0,65.0,0.15169452021766675
944.0,5.0,37.99999999999998,0.1513911311772314
945.0,3.0,19.199999999999996,0.15108834891487694
946.0,7.0,57.29999999999998,0.15078617221704718
947.0,4.0,29.099999999999994,0.1504845998726131
948.0,3.0,18.1,0.15018363067286786
949.0,2.0,7.599999999999994,0.1498832634115221
950.0,5.0,38.19999999999998,0.14958349688469907
951.0,0.0,-10.2,0.14928432989092968
952.0,7.0,57.89999999999998,0.14898576123114782
953.0,9.0,75.5000000000001,0.1486877897086855
954.0,0.0,-10.4,0.14839041412926815
955.0,1.0,-0.29999999999999893,0.1480936333010096
956.0,4.0,28.599999999999987,0.1477974460344076
957.0,8.0,68.30000000000001,0.14750185114233877
958.0,5.0,36.09999999999996,0.14720684744005408
959.0,2.0,9.599999999999998,0.14691243374517396
960.0,5.0,38.499999999999986,0.1466186088776836
961.0,3.0,19.199999999999992,0.14632537165992823
962.0,6.0,46.99999999999997,0.14603272091660838
963.0,6.0,47.09999999999997,0.14574065547477516
964.0,12.0,104.60000000000008,0.1454491741638256
965.0,4.0,28.399999999999984,0.14515827581549795
966.0,2.0,9.399999999999999,0.14486795926386695
967.0,6.0,47.99999999999998,0.1445782233453392
968.0,3.0,19.199999999999996,0.14428906689864854
969.0,4.0,28.599999999999994,0.14400048876485125
970.0,10.0,85.30000000000005,0.14371248778732154
971.0,8.0,67.30000000000001,0.14342506281174688
972.0,2.0,9.8,0.1431382126861234
973.0,6.0,47.599999999999966,0.14285193626075116
974.0,4.0,28.49999999999998,0.14256623238822966
975.0,1.0,-0.6999999999999993,0.1422810999234532
976.0,4.0,28.399999999999984,0.1419965377236063
977.0,7.0,56.7,0.14171254464815908
978.0,4.0,29.499999999999993,0.14142911955886275
979.0,9.0,74.70000000000005,0.14114626131974503
980.0,1.0,-0.5,0.14086396879710555
981.0,6.0,48.499999999999986,0.14058224085951135
982.0,2.0,8.599999999999994,0.14030107637779232
983.0,11.0,94.90000000000005,0.14002047422503675
984.0,10.0,85.30000000000007,0.13974043327658667
985.0,4.0,27.899999999999984,0.1394609524100335
986.0,10.0,86.70000000000002,0.13918203050521344
987.0,6.0,46.89999999999997,0.13890366644420302
988.0,5.0,38.09999999999999,0.13862585911131461
989.0,5.0,37.699999999999974,0.138348607393092
990.0,9.0,76.70000000000005,0.1380719101783058
991.0,6.0,46.49999999999997,0.13779576635794918
992.0,9.0,77.20000000000005,0.1375201748252333
993.0,0.0,-10.9,0.13724513447558281
994.0,6.0,46.99999999999997,0.13697064420663166
995.0,1.0,-0.5999999999999996,0.1366967029182184
996.0,2.0,8.599999999999994,0.13642330951238196
997.0,6.0,47.799999999999976,0.1361504628933572
998.0,1.0,-0.7999999999999989,0.13587816196757047
999.0,3.0,18.29999999999999,0.13560640564363532
1000.0,10.0,87.40000000000005,0.13533519283234804
1001.0,7.0,56.69999999999999,0.13506452244668335
1002.0,8.0,64.3000000000001,0.13479439340178997
1003.0,6.0,46.699999999999974,0.1345248046149864
1004.0,5.0,37.299999999999976,0.13425575500575643
1005.0,3.0,18.799999999999994,0.13398724349574492
1006.0,1.0,-0.29999999999999893,0.13371926900875344
1007.0,4.0,28.599999999999987,0.13345183047073594
1008.0,10.0,85.80000000000003,0.13318492680979446
1009.0,5.0,37.699999999999974,0.13291855695617488
1010.0,3.0,18.89999999999999,0.13265271984226254
1011.0,6.0,47.899999999999984,0.132387414402578
1012.0,4.0,27.39999999999999,0.13212263957377285
1013.0,5.0,37.19999999999997,0.13185839429462531
1014.0,8.0,67.30000000000001,0.13159467750603607
1015.0,12.0,107.9,0.131331488151024
1016.0,4.0,29.39999999999999,0.13106882517472196
1017.0,5.0,38.19999999999998,0.13080668752437252
1018.0,3.0,18.599999999999994,0.1305450741493238
1019.0,12.0,105.2000000000001,0.13028398400102514
1020.0,3.0,19.7,0.1300234160330231
1021.0,4.0,27.999999999999993,0.12976336920095705
1022.0,1.0,-0.29999999999999893,0.12950384246255514
1023.0,11.0,94.9000000000001,0.12924483477763002
1024.0,8.0,65.40000000000002,0.12898634510807475
1025.0,5.0,38.39999999999998,0.1287283724178586
1026.0,9.0,76.60000000000002,0.12847091567302288
1027.0,9.0,75.00000000000003,0.12821397384167682
1028.0,5.0,38.19999999999998,0.12795754589399347
1029.0,9.0,74.8000000000001,0.12770163080220548
1030.0,5.0,39.699999999999996,0.12744622754060106
1031.0,7.0,56.39999999999998,0.12719133508551986
1032.0,12.0,105.00000000000016,0.12693695241534883
1033.0,10.0,84.50000000000006,0.12668307851051813
1034.0,2.0,8.299999999999997,0.1264297123534971
1035.0,7.0,56.7,0.1261768529287901
1036.0,6.0,48.499999999999986,0.12592449922293253
1037.0,3.0,18.79999999999999,0.12567265022448668
1038.0,4.0,28.29999999999999,0.1254213049240377
1039.0,14.0,122.9000000000002,0.12517046231418963
1040.0,3.0,17.899999999999995,0.12492012138956125
1041.0,11.0,95.10000000000005,0.12467028114678214
1042.0,0.0,-10.3,0.12442094058448858
1043.0,2.0,9.0,0.1241720987033196
1044.0,2.0,9.5,0.12392375450591296
1045.0,1.0,-0.1999999999999993,0.12367590699690113
1046.0,8.0,67.29999999999998,0.12342855518290734
1047.0,7.0,55.69999999999996,0.12318169807254152
1048.0,3.0,18.999999999999993,0.12293533467639643
1049.0,3.0,19.299999999999997,0.12268946400704364
1050.0,4.0,27.999999999999993,0.12244408507902955
1051.0,1.0,-0.3999999999999986,0.1221991969088715
1052.0,6.0,46.89999999999996,0.12195479851505375
1053.0,9.0,76.70000000000002,0.12171088891802365
1054.0,8.0,66.5,0.1214674671401876
1055.0,4.0,27.899999999999984,0.12122453220590722
1056.0,4.0,28.299999999999983,0.1209820831414954
1057.0,0.0,-11.1,0.12074011897521242
1058.0,1.0,-0.3000000000000007,0.12049863873726199
1059.0,5.0,38.29999999999998,0.12025764145978747
1060.0,0.0,-10.3,0.1200171261768679
1061.0,8.0,64.80000000000003,0.11977709192451416
1062.0,8.0,67.20000000000002,0.11953753774066514
1063.0,4.0,28.69999999999999,0.1192984626651838
1064.0,1.0,-0.6999999999999993,0.11905986573985344
1065.0,0.0,-10.4,0.11882174600837374
1066.0,1.0,-0.8999999999999986,0.118584102516357
1067.0,3.0,18.899999999999995,0.11834693431132429
1068.0,2.0,9.400000000000002,0.11811024044270164
1069.0,6.0,47.19999999999997,0.11787401996181623
1070.0,8.0,65.80000000000001,0.1176382719218926
1071.0,3.0,19.099999999999994,0.11740299537804882
1072.0,5.0,37.79999999999999,0.11716818938729273
1073.0,11.0,94.30000000000015,0.11693385300851815
1074.0,5.0,36.59999999999996,0.11669998530250111
1075.0,8.0,66.29999999999998,0.1164665853318961
1076.0,7.0,57.39999999999998,0.11623365216123231
1077.0,7.0,56.69999999999996,0.11600118485690984
1078.0,2.0,8.899999999999999,0.11576918248719602
1079.0,5.0,38.09999999999999,0.11553764412222163
1080.0,8.0,65.80000000000005,0.11530656883397719
1081.0,10.0,83.90000000000018,0.11507595569630924
1082.0,7.0,55.99999999999997,0.11484580378491663
1083.0,12.0,105.2000000000001,0.1146161121773468
1084.0,9.0,76.50000000000006,0.1143868799529921
1085.0,8.0,68.1,0.11415810619308611
1086.0,12.0,105.20000000000013,0.11392978998069994
1087.0,4.0,28.599999999999994,0.11370193040073855
1088.0,4.0,28.19999999999998,0.11347452653993707
1089.0,9.0,74.90000000000012,0.1132475774868572
1090.0,11.0,95.90000000000003,0.11302108233188347
1091.0,2.0,9.400000000000002,0.11279504016721971
1092.0,2.0,9.5,0.11256945008688526
1093.0,12.0,105.10000000000011,0.1123443111867115
1094.0,8.0,65.60000000000005,0.11211962256433808
1095.0,6.0,47.49999999999998,0.1118953833192094
1096.0,7.0,56.99999999999997,0.11167159255257098
1097.0,3.0,19.399999999999995,0.11144824936746583
1098.0,2.0,9.299999999999997,0.1112253528687309
1099.0,3.0,18.999999999999993,0.11100290216299344
1100.0,4.0,28.099999999999987,0.11078089635866745
1101.0,2.0,9.099999999999994,0.11055933456595012
1102.0,6.0,47.59999999999997,0.11033821589681822
1103.0,2.0,9.0,0.11011753946502459
1104.0,4.0,28.59999999999998,0.10989730438609453
1105.0,9.0,75.70000000000005,0.10967750977732234
1106.0,1.0,-0.8999999999999968,0.1094581547577677
1107.0,0.0,-10.3,0.10923923844825216
1108.0,8.0,66.50000000000001,0.10902075997135566
1109.0,9.0,76.90000000000002,0.10880271845141294
1110.0,1.0,-0.09999999999999964,0.10858511301451011
1111.0,6.0,47.099999999999966,0.1083679427884811
1112.0,4.0,27.799999999999983,0.10815120690290413
1113.0,4.0,27.599999999999987,0.10793490448909832
1114.0,5.0,37.79999999999999,0.10771903468012012
1115.0,7.0,56.19999999999996,0.10750359661075988
1116.0,9.0,76.70000000000003,0.10728858941753835
1117.0,6.0,46.699999999999974,0.10707401223870328
1118.0,2.0,9.5,0.10685986421422587
1119.0,6.0,47.89999999999997,0.10664614448579741
1120.0,6.0,47.89999999999998,0.10643285219682581
1121.0,8.0,68.9,0.10621998649243217
1122.0,1.0,-0.40000000000000036,0.1060075465194473
1123.0,10.0,86.10000000000005,0.1057955314264084
1124.0,2.0,7.199999999999974,0.10558394036355559
1125.0,4.0,27.099999999999987,0.10537277248282848
1126.0,15.0,134.30000000000015,0.10516202693786282
1127.0,2.0,9.400000000000002,0.1049517028839871
1128.0,3.0,19.1,0.10474179947821913
1129.0,1.0,-0.6999999999999993,0.10453231587926269
1130.0,11.0,94.80000000000005,0.10432325124750416
1131.0,8.0,67.30000000000004,0.10411460474500915
1132.0,2.0,9.8,0.10390637553551914
1133.0,10.0,85.60000000000008,0.1036985627844481
1134.0,3.0,18.799999999999994,0.1034911656588792
1135.0,6.0,48.399999999999984,0.10328418332756144
1136.0,4.0,28.4,0.10307761496090631
1137.0,3.0,18.299999999999997,0.1028714597309845
1138.0,11.0,95.70000000000003,0.10266571681152252
